Time,CpuPercentage,MemoryPercentage,DiskQueueLength,HttpQueueLength,BytesReceived,BytesSent
2025-03-23 04:05:00,25.80,63.20,0,0,899.00,973.00
2025-03-23 04:10:00,27.20,64.20,0,0,899.00,973.00
2025-03-23 04:15:00,25.80,65.00,0,0,899.00,973.00
2025-03-23 04:20:00,25.20,66.00,0,0,899.00,973.00
2025-03-23 04:25:00,25.60,67.20,0,0,899.00,973.00
2025-03-23 04:30:00,25.60,67.80,0,0,899.00,973.00
2025-03-23 04:35:00,24.80,66.60,0,0,899.00,973.00
2025-03-23 04:40:00,24.20,66.80,0,0,899.00,973.00
2025-03-23 04:45:00,28.20,67.60,0,0,899.00,973.00
2025-03-23 04:50:00,25.00,66.20,0,0,897.00,973.00
2025-03-23 04:55:00,25.60,66.40,0,0,897.00,973.00
2025-03-23 05:00:00,25.40,67.20,0,0,897.00,973.00
2025-03-23 05:05:00,25.60,67.40,0,0,897.00,973.00
2025-03-23 05:10:00,24.20,67.20,0,0,897.00,973.00
2025-03-23 05:15:00,25.40,67.80,0,0,0.00,0.00
2025-03-23 05:20:00,26.00,68.20,0,0,897.00,973.00
2025-03-23 05:25:00,25.40,67.00,0,0,897.00,973.00
2025-03-23 05:30:00,25.60,67.40,0,0,897.00,973.00
2025-03-23 05:35:00,25.00,68.00,0,0,897.00,973.00
2025-03-23 05:40:00,23.60,67.00,0,0,897.00,973.00
2025-03-23 05:45:00,25.20,67.80,0,0,899.00,973.00
2025-03-23 05:50:00,24.80,68.40,0,0,899.00,973.00
2025-03-23 05:55:00,25.80,67.60,0,0,899.00,973.00
2025-03-23 06:00:00,25.80,67.40,0,0,899.00,973.00
2025-03-23 06:05:00,25.00,67.20,0,0,899.00,973.00
2025-03-23 06:10:00,24.60,67.00,0,0,899.00,973.00
2025-03-23 06:15:00,26.40,67.20,0,0,899.00,973.00
2025-03-23 06:20:00,25.00,67.40,0,0,899.00,973.00
2025-03-23 06:25:00,25.40,68.00,0,0,899.00,973.00
2025-03-23 06:30:00,25.00,68.40,0,0,899.00,973.00
2025-03-23 06:35:00,25.20,67.40,0,0,899.00,973.00
2025-03-23 06:40:00,24.80,67.40,0,0,899.00,973.00
2025-03-23 06:45:00,25.40,68.00,0,0,899.00,973.00
2025-03-23 06:50:00,24.20,67.80,0,0,2433.00,2427.50
2025-03-23 06:55:00,26.00,68.20,0,0,897.00,973.00
2025-03-23 07:00:00,26.00,68.20,0,0,897.00,973.00
2025-03-23 07:05:00,25.20,68.20,0,0,897.00,973.00
2025-03-23 07:10:00,23.60,67.00,0,0,897.00,973.00
2025-03-23 07:15:00,26.40,67.00,0,0,897.00,973.00
2025-03-23 07:20:00,25.80,67.00,0,0,899.00,973.00
2025-03-23 07:25:00,24.40,68.00,0,0,899.00,973.00
2025-03-23 07:30:00,25.20,68.20,0,0,899.00,973.00
2025-03-23 07:35:00,25.80,68.60,0,0,899.00,973.00
2025-03-23 07:40:00,24.00,68.00,0,0,899.00,973.00
2025-03-23 07:45:00,25.20,68.20,0,0,899.00,973.00
2025-03-23 07:50:00,24.60,68.00,0,0,899.00,973.00
2025-03-23 07:55:00,25.00,67.60,0,0,899.00,973.00
2025-03-23 08:00:00,25.80,68.20,0,0,899.00,973.00
2025-03-23 08:05:00,25.00,69.00,0,0,899.00,973.00
2025-03-23 08:10:00,24.40,69.20,0,0,899.00,973.00
2025-03-23 08:15:00,26.40,69.20,0,0,899.00,973.00
2025-03-23 08:20:00,25.00,68.40,0,0,897.00,973.00
2025-03-23 08:25:00,24.80,68.80,0,0,897.00,973.00
2025-03-23 08:30:00,25.20,69.40,0,0,897.00,973.00
2025-03-23 08:35:00,24.80,68.60,0,0,897.00,973.00
2025-03-23 08:40:00,25.40,69.60,0,0,897.00,973.00
2025-03-23 08:45:00,25.40,69.20,0,0,897.00,973.00
2025-03-23 08:50:00,25.00,70.40,0,0,897.00,973.00
2025-03-23 08:55:00,26.40,69.00,0,0,899.00,973.00
2025-03-23 09:00:00,25.20,69.00,0,0,899.00,973.00
2025-03-23 09:05:00,25.20,68.60,0,0,899.00,973.00
2025-03-23 09:10:00,24.40,68.80,0,0,899.00,973.00
2025-03-23 09:15:00,25.40,69.40,0,0,899.00,973.00
2025-03-23 09:20:00,25.60,68.60,0,0,899.00,973.00
2025-03-23 09:25:00,25.00,68.20,0,0,899.00,973.00
2025-03-23 09:30:00,25.60,68.00,0,0,900.00,973.00
2025-03-23 09:35:00,25.60,68.60,0,0,899.00,973.00
2025-03-23 09:40:00,25.40,68.60,0,0,899.00,973.00
2025-03-23 09:45:00,24.40,69.40,0,0,899.00,973.00
2025-03-23 09:50:00,25.20,68.80,0,0,899.00,973.00
2025-03-23 09:55:00,25.40,69.20,0,0,899.00,973.00
2025-03-23 10:00:00,25.20,69.80,0,0,899.00,973.00
2025-03-23 10:05:00,25.40,69.40,0,0,899.00,973.00
2025-03-23 10:10:00,23.40,68.60,0,0,897.00,973.00
2025-03-23 10:15:00,26.40,69.80,0,0,897.00,973.00
